Tanggal,Total 5 Hari (mm),Max Kering 15 Hari,Total 30 Hari (mm),Label sistem
2014-05-01,64.1,2,411.5,hijau
2014-05-02,67.1,2,406.4,hijau
2014-05-03,76.9,2,424.2,hijau
2014-05-04,79.3,2,426.3,hijau
2014-05-05,79.6,2,418.1,hijau
2014-05-06,87.0,2,427.6,hijau
2014-05-07,81.9,2,430.9,hijau
2014-05-08,75.5,2,436.2,hijau
2014-05-09,80.2,2,418.5,hijau
2014-05-10,73.5,2,401.3,hijau
2014-05-11,96.3,2,388.8,hijau
2014-05-12,89.2,2,381.6,hijau
2014-05-13,87.3,2,375.7,hijau
2014-05-14,83.1,2,367.7,hijau
2014-05-15,87.9,2,362.3,hijau
2014-05-16,51.1,3,338.5,hijau
2014-05-17,68.3,4,345.5,hijau
2014-05-18,64.1,4,338.9,hijau
2014-05-19,62.0,4,326.3,hijau
2014-05-20,52.4,4,316.2,hijau
2014-05-21,39.0,4,343.2,hijau
2014-05-22,31.7,4,330.6,kuning
2014-05-23,57.1,4,331.3,hijau
2014-05-24,50.5,4,329.2,hijau
2014-05-25,50.8,4,334.7,hijau
2014-05-26,73.9,4,354.6,hijau
2014-05-27,68.2,4,365.9,hijau
2014-05-28,63.3,5,348.5,hijau
2014-05-29,71.2,6,361.4,hijau
2014-05-30,73.9,7,381.9,hijau
2014-05-31,80.2,7,379.2,hijau
2014-06-01,91.7,7,388.4,hijau
2014-06-02,88.9,7,376.5,hijau
2014-06-03,71.4,7,373.2,hijau
2014-06-04,62.8,7,379.7,hijau
2014-06-05,48.3,7,379.0,hijau
2014-06-06,32.5,7,406.2,kuning
2014-06-07,15.0,7,391.2,kuning
2014-06-08,29.4,6,437.2,kuning
2014-06-09,34.5,5,463.1,kuning
2014-06-10,46.0,4,493.2,hijau
2014-06-11,53.1,4,513.4,hijau
2014-06-12,50.4,4,516.4,hijau
2014-06-13,41.7,4,510.8,hijau
2014-06-14,41.8,4,527.7,hijau
2014-06-15,55.8,4,525.6,hijau
2014-06-16,53.4,3,530.1,hijau
2014-06-17,56.6,3,539.8,hijau
2014-06-18,65.0,4,546.3,hijau
2014-06-19,70.9,4,548.9,hijau
2014-06-20,50.4,4,533.1,hijau
2014-06-21,67.0,4,535.7,hijau
2014-06-22,74.3,4,546.1,hijau
2014-06-23,82.7,4,545.7,hijau
2014-06-24,98.0,4,546.7,hijau
2014-06-25,98.5,4,546.0,hijau
2014-06-26,90.7,4,537.9,hijau
2014-06-27,91.2,4,539.4,hijau
2014-06-28,83.1,4,537.9,hijau
2014-06-29,71.7,4,513.5,hijau
2014-06-30,80.0,3,502.6,hijau
2014-07-01,109.4,2,487.3,hijau
2014-07-02,103.7,2,497.2,hijau
2014-07-03,135.4,3,531.7,hijau
2014-07-04,146.1,4,532.8,hijau
2014-07-05,162.5,4,521.8,hijau
2014-07-06,139.7,4,485.7,hijau
2014-07-07,140.2,4,483.5,hijau
2014-07-08,103.0,4,452.8,hijau
2014-07-09,99.2,4,436.4,hijau
2014-07-10,78.3,4,421.6,hijau
2014-07-11,69.8,4,420.2,hijau
2014-07-12,73.8,4,426.1,hijau
2014-07-13,77.1,4,427.5,hijau
2014-07-14,63.0,4,428.2,hijau
2014-07-15,63.4,4,445.0,hijau
2014-07-16,59.0,3,450.9,hijau
2014-07-17,62.9,3,465.2,hijau
2014-07-18,64.3,3,469.1,hijau
2014-07-19,68.7,3,475.2,hijau
2014-07-20,63.3,3,476.3,hijau
2014-07-21,69.3,3,499.8,hijau
2014-07-22,67.6,3,497.8,hijau
2014-07-23,74.9,3,504.3,hijau
2014-07-24,64.8,3,513.9,hijau
2014-07-25,55.2,3,508.9,hijau
2014-07-26,40.1,3,499.4,hijau
2014-07-27,49.0,3,510.6,hijau
2014-07-28,76.9,3,519.1,hijau
2014-07-29,91.0,2,539.2,hijau
2014-07-30,99.1,2,550.0,hijau
2014-07-31,107.8,2,548.3,hijau
2014-08-01,90.1,2,525.9,hijau
2014-08-02,56.5,2,481.9,hijau
2014-08-03,49.7,2,475.3,hijau
2014-08-04,62.4,2,473.7,hijau
2014-08-05,74.2,2,472.9,hijau
2014-08-06,82.8,2,462.6,hijau
2014-08-07,77.7,2,473.5,hijau
2014-08-08,91.0,2,484.2,hijau
2014-08-09,101.7,2,503.3,hijau
2014-08-10,100.5,2,485.8,hijau
2014-08-11,112.9,1,477.5,hijau
2014-08-12,118.7,1,479.0,hijau
2014-08-13,110.1,1,460.3,hijau
2014-08-14,94.7,1,436.6,hijau
2014-08-15,107.9,2,421.4,hijau
2014-08-16,95.5,3,416.6,hijau
2014-08-17,99.6,4,415.2,hijau
2014-08-18,107.3,4,395.0,hijau
2014-08-19,95.8,4,384.5,hijau
2014-08-20,68.8,4,352.8,hijau
2014-08-21,80.3,4,338.0,hijau
2014-08-22,89.7,4,339.9,hijau
2014-08-23,90.2,4,337.6,hijau
2014-08-24,96.3,4,336.2,hijau
2014-08-25,89.0,4,334.7,hijau
2014-08-26,64.3,4,326.5,hijau
2014-08-27,39.7,4,316.1,hijau
2014-08-28,27.0,4,329.6,kuning
2014-08-29,22.9,5,329.2,kuning
2014-08-30,32.4,6,338.7,kuning
2014-08-31,26.8,6,352.3,kuning
2014-09-01,48.1,6,388.2,hijau
2014-09-02,58.6,6,401.5,hijau
2014-09-03,91.9,6,407.4,hijau
2014-09-04,87.1,6,427.3,hijau
2014-09-05,97.7,6,430.3,hijau
2014-09-06,83.2,6,445.1,hijau
2014-09-07,67.2,6,442.7,hijau
2014-09-08,35.0,6,412.2,kuning
2014-09-09,36.2,5,440.0,kuning
2014-09-10,52.0,4,432.3,hijau
2014-09-11,55.0,4,419.3,hijau
2014-09-12,44.8,4,422.3,hijau
2014-09-13,42.6,4,416.9,hijau
2014-09-14,39.3,4,426.5,hijau
2014-09-15,16.9,4,416.1,kuning
2014-09-16,24.2,4,422.1,kuning
2014-09-17,49.9,3,437.8,hijau
2014-09-18,47.5,2,436.8,hijau
2014-09-19,50.7,2,453.3,hijau
2014-09-20,68.8,2,471.9,hijau
2014-09-21,65.9,2,466.8,hijau
2014-09-22,82.3,2,449.3,hijau
2014-09-23,89.2,2,447.1,hijau
2014-09-24,93.0,2,454.0,hijau
2014-09-25,90.1,2,452.3,hijau
2014-09-26,111.7,2,462.0,hijau
2014-09-27,98.8,3,436.6,hijau
2014-09-28,101.1,4,443.4,hijau
2014-09-29,121.1,4,454.1,hijau
2014-09-30,104.7,4,447.6,hijau
2014-10-01,105.0,4,421.9,hijau
2014-10-02,99.8,4,405.0,hijau
2014-10-03,96.8,4,409.5,hijau
2014-10-04,99.8,4,416.8,hijau
2014-10-05,99.7,4,441.0,hijau
2014-10-06,57.4,4,417.2,hijau
2014-10-07,46.8,4,404.0,hijau
2014-10-08,39.7,4,407.2,hijau
2014-10-09,22.7,4,384.2,kuning
2014-10-10,35.8,3,404.4,kuning
2014-10-11,57.8,2,416.6,hijau
2014-10-12,60.3,2,414.6,hijau
2014-10-13,62.5,2,429.6,hijau
2014-10-14,66.1,2,420.9,hijau
2014-10-15,72.7,2,430.5,hijau
2014-10-16,69.0,2,426.3,hijau
2014-10-17,61.4,2,419.9,hijau
2014-10-18,57.9,2,428.5,hijau
2014-10-19,51.4,2,428.0,hijau
2014-10-20,49.3,2,428.9,hijau
2014-10-21,61.1,2,423.3,hijau
2014-10-22,69.6,1,433.1,hijau
2014-10-23,85.5,2,437.5,hijau
2014-10-24,93.1,3,443.7,hijau
2014-10-25,85.4,3,444.3,hijau
2014-10-26,71.7,3,435.6,hijau
2014-10-27,67.2,3,443.9,hijau
2014-10-28,67.2,3,454.8,hijau
2014-10-29,83.8,4,478.6,hijau
2014-10-30,98.1,4,470.9,hijau
2014-10-31,100.3,4,475.1,hijau
2014-11-01,98.8,4,484.0,hijau
2014-11-02,94.5,4,491.9,hijau
2014-11-03,67.2,4,501.6,hijau
2014-11-04,63.1,4,495.1,hijau
2014-11-05,56.8,4,489.7,hijau
2014-11-06,57.3,4,496.0,hijau
2014-11-07,62.0,4,481.9,hijau
2014-11-08,59.3,4,471.4,hijau
2014-11-09,61.9,4,458.4,hijau
2014-11-10,67.5,3,470.7,hijau
2014-11-11,65.6,3,474.7,hijau
2014-11-12,61.4,3,484.5,hijau
2014-11-13,73.1,3,485.5,hijau
2014-11-14,71.1,3,473.5,hijau
2014-11-15,66.0,3,502.7,hijau
2014-11-16,74.5,3,501.0,hijau
2014-11-17,66.9,3,512.3,hijau
2014-11-18,67.1,3,508.0,hijau
2014-11-19,64.7,3,505.3,hijau
2014-11-20,73.4,2,511.5,hijau
2014-11-21,80.3,2,514.8,hijau
2014-11-22,102.8,3,526.8,hijau
2014-11-23,128.0,4,543.5,hijau
2014-11-24,112.0,5,553.1,hijau
2014-11-25,111.1,5,541.4,hijau
2014-11-26,107.4,5,531.5,hijau
2014-11-27,104.2,5,549.3,hijau
2014-11-28,106.8,5,520.1,hijau
2014-11-29,122.2,5,535.6,hijau
2014-11-30,115.0,5,523.7,hijau
2014-12-01,110.9,5,523.9,hijau
2014-12-02,84.5,5,504.0,hijau
2014-12-03,37.0,5,478.0,kuning
2014-12-04,26.4,5,463.8,kuning
2014-12-05,37.7,4,468.2,kuning
2014-12-06,36.0,3,463.6,kuning
2014-12-07,64.5,2,475.4,hijau
2014-12-08,73.4,2,485.0,hijau
2014-12-09,77.0,2,497.9,hijau
2014-12-10,99.5,2,482.0,hijau
2014-12-11,91.9,2,496.7,hijau
2014-12-12,89.3,2,513.0,hijau
2014-12-13,95.7,2,528.3,hijau
2014-12-14,102.9,2,519.2,hijau
2014-12-15,74.8,2,476.0,hijau
2014-12-16,88.3,2,473.7,hijau
2014-12-17,81.3,2,481.8,hijau
2014-12-18,102.6,2,474.0,hijau
2014-12-19,112.6,2,467.3,hijau
2014-12-20,103.2,2,467.7,hijau
2014-12-21,97.0,3,455.8,hijau
2014-12-22,125.3,4,433.5,hijau
2014-12-23,104.6,5,400.3,hijau
2014-12-24,94.5,5,386.3,hijau
2014-12-25,93.5,5,393.9,hijau
2014-12-26,99.8,5,399.4,hijau
2014-12-27,59.0,5,377.4,hijau
2014-12-28,64.7,5,368.6,hijau
2014-12-29,50.4,5,363.0,hijau
2014-12-30,59.4,5,390.9,hijau
2014-12-31,50.6,5,380.1,hijau
2015-01-01,55.9,5,390.5,hijau
2015-01-02,43.9,5,389.3,hijau
2015-01-03,60.5,4,398.4,hijau
2015-01-04,51.5,3,391.4,hijau
2015-01-05,69.1,3,382.1,hijau
2015-01-06,102.2,4,375.8,hijau
2015-01-07,116.8,5,370.4,hijau
2015-01-08,98.3,5,370.2,hijau
2015-01-09,93.5,5,367.5,hijau
2015-01-10,69.0,5,346.2,hijau
2015-01-11,58.1,5,295.2,kuning
2015-01-12,41.3,5,278.0,kuning
2015-01-13,51.0,5,296.7,kuning
2015-01-14,66.6,5,298.2,kuning
2015-01-15,70.4,5,294.4,kuning
2015-01-16,33.0,5,263.2,kuning
2015-01-17,29.0,5,264.9,kuning
2015-01-18,31.5,4,263.6,kuning
2015-01-19,29.4,3,265.3,kuning
2015-01-20,40.6,2,276.2,kuning
2015-01-21,69.3,3,331.1,hijau
2015-01-22,72.9,4,319.9,hijau
2015-01-23,71.3,4,299.1,kuning
2015-01-24,90.5,4,284.0,kuning
2015-01-25,80.5,4,274.3,kuning
2015-01-26,72.0,4,254.4,kuning
2015-01-27,85.4,4,246.5,kuning
2015-01-28,85.8,4,239.4,kuning
2015-01-29,59.9,4,216.8,kuning
2015-01-30,52.5,4,220.0,kuning
2015-01-31,41.3,4,232.6,kuning
2015-02-01,25.0,4,227.9,kuning
2015-02-02,32.3,5,216.4,kuning
2015-02-03,27.7,5,226.8,kuning
2015-02-04,33.2,5,241.8,kuning
2015-02-05,21.6,5,252.2,kuning
2015-02-06,24.4,5,253.6,kuning
2015-02-07,24.9,5,266.9,kuning
2015-02-08,24.2,5,279.3,kuning
2015-02-09,17.2,5,295.4,kuning
2015-02-10,26.1,5,304.9,kuning
2015-02-11,28.3,6,310.6,kuning
2015-02-12,17.8,7,275.1,kuning
2015-02-13,33.7,7,273.5,kuning
2015-02-14,52.1,7,279.9,kuning
2015-02-15,100.8,7,301.6,hijau
2015-02-16,84.0,7,310.6,hijau
2015-02-17,67.0,7,317.4,hijau
2015-02-18,48.1,7,307.2,hijau
2015-02-19,38.8,7,303.8,hijau
2015-02-20,-7.4,7,257.5,kuning
2015-02-21,-0.5,6,271.7,kuning
2015-02-22,11.6,5,288.8,kuning
2015-02-23,23.4,4,301.5,kuning
2015-02-24,26.1,3,314.8,kuning
2015-02-25,50.3,3,325.0,hijau
2015-02-26,66.8,3,328.8,hijau
2015-02-27,62.8,3,325.5,hijau
2015-02-28,69.9,3,317.6,hijau
2015-03-01,74.3,3,319.3,hijau
2015-03-02,60.9,3,291.5,kuning
2015-03-03,50.7,3,302.8,hijau
2015-03-04,82.8,3,327.4,hijau
2015-03-05,80.1,3,329.0,hijau
2015-03-06,86.8,3,317.4,hijau
2015-03-07,74.3,3,315.0,hijau
2015-03-08,81.4,3,331.2,hijau
2015-03-09,33.1,3,305.2,kuning
2015-03-10,18.4,3,299.5,kuning
2015-03-11,1.7,3,304.9,kuning
2015-03-12,22.7,3,315.7,kuning
2015-03-13,28.3,4,318.8,kuning
2015-03-14,60.2,5,357.2,hijau
2015-03-15,67.3,6,373.8,hijau
2015-03-16,76.0,7,376.6,hijau
2015-03-17,56.7,8,370.7,hijau
2015-03-18,45.1,8,364.4,hijau
2015-03-19,38.4,8,366.9,hijau
2015-03-20,42.4,8,371.9,hijau
2015-03-21,49.9,8,374.9,hijau
2015-03-22,60.1,8,386.2,hijau
2015-03-23,56.5,8,382.9,hijau
2015-03-24,48.3,8,389.6,hijau
2015-03-25,39.5,7,397.2,hijau
2015-03-26,30.6,6,400.8,kuning
2015-03-27,16.8,5,400.1,kuning
2015-03-28,40.8,4,413.6,hijau
2015-03-29,64.7,3,432.1,hijau
2015-03-30,81.2,2,432.5,hijau
2015-03-31,72.4,2,428.0,hijau
2015-04-01,84.3,2,440.4,hijau
2015-04-02,79.0,2,427.4,hijau
2015-04-03,60.6,2,409.2,hijau
2015-04-04,50.7,2,434.6,hijau
2015-04-05,74.3,2,437.9,hijau
2015-04-06,75.0,2,431.8,hijau
2015-04-07,69.0,2,415.3,hijau
2015-04-08,85.0,1,412.2,hijau
2015-04-09,92.7,1,422.5,hijau
2015-04-10,73.4,1,422.0,hijau
2015-04-11,77.7,1,417.1,hijau
2015-04-12,73.9,1,407.1,hijau
2015-04-13,69.9,1,398.9,hijau
2015-04-14,65.4,1,395.7,hijau
2015-04-15,74.3,2,398.6,hijau
2015-04-16,72.1,3,407.2,hijau
2015-04-17,63.6,4,396.6,hijau
2015-04-18,61.1,5,389.0,hijau
2015-04-19,67.7,5,380.8,hijau
2015-04-20,75.7,5,369.8,hijau
2015-04-21,74.1,5,366.2,hijau
2015-04-22,87.3,5,379.5,hijau
2015-04-23,90.8,5,382.6,hijau
2015-04-24,74.9,5,370.0,hijau
2015-04-25,57.7,5,354.7,hijau
2015-04-26,57.0,5,350.1,hijau
2015-04-27,54.6,5,368.3,hijau
2015-04-28,41.8,5,348.7,hijau
2015-04-29,83.3,4,348.8,hijau
2015-04-30,82.4,5,345.0,hijau
2015-05-01,75.8,5,344.5,hijau
2015-05-02,66.9,5,333.3,hijau
2015-05-03,63.7,5,350.4,hijau
2015-05-04,38.7,5,315.4,hijau
2015-05-05,58.4,5,326.5,hijau
2015-05-06,60.3,5,323.8,hijau
2015-05-07,60.8,5,332.5,hijau
2015-05-08,71.7,5,337.3,hijau
2015-05-09,65.8,5,335.5,hijau
2015-05-10,50.1,5,336.3,hijau
2015-05-11,67.8,5,339.3,hijau
2015-05-12,63.4,5,336.2,hijau
2015-05-13,59.9,5,334.8,hijau
2015-05-14,50.5,5,347.3,hijau
2015-05-15,45.5,5,348.9,hijau
2015-05-16,31.2,5,330.4,kuning
2015-05-17,46.5,5,344.9,hijau
2015-05-18,54.7,5,354.3,hijau
2015-05-19,56.9,5,368.5,hijau
2015-05-20,60.6,5,372.9,hijau
2015-05-21,57.9,5,361.1,hijau
2015-05-22,76.1,5,350.5,hijau
2015-05-23,56.9,5,336.7,hijau
2015-05-24,53.7,5,333.4,hijau
2015-05-25,48.1,5,328.9,hijau
2015-05-26,51.5,5,323.7,hijau
2015-05-27,19.6,5,290.5,kuning
2015-05-28,43.5,4,293.9,kuning
2015-05-29,49.9,3,300.3,hijau
2015-05-30,63.8,3,294.9,kuning
2015-05-31,55.0,3,293.4,kuning
2015-06-01,66.0,3,290.1,kuning
2015-06-02,50.5,3,265.9,kuning
2015-06-03,58.7,3,270.0,kuning
2015-06-04,68.2,3,260.0,kuning
2015-06-05,75.9,3,270.4,kuning
2015-06-06,64.5,3,268.1,kuning
2015-06-07,69.3,4,269.3,kuning
2015-06-08,77.6,5,252.7,kuning
2015-06-09,62.6,6,239.3,kuning
2015-06-10,58.9,7,241.7,kuning
2015-06-11,72.1,8,238.7,kuning
2015-06-12,79.4,9,236.9,kuning
2015-06-13,71.6,10,216.4,kuning
2015-06-14,69.6,11,205.1,kuning
2015-06-15,61.9,12,224.1,kuning
2015-06-16,52.1,13,231.7,kuning
2015-06-17,37.1,14,224.7,kuning
2015-06-18,21.9,14,209.0,merah
2015-06-19,16.6,13,202.6,merah
2015-06-20,20.5,12,208.3,merah
2015-06-21,16.1,11,213.1,merah
2015-06-22,14.2,10,213.7,kuning
2015-06-23,20.5,9,209.5,kuning
2015-06-24,14.2,8,224.9,kuning
2015-06-25,21.2,7,227.3,kuning
2015-06-26,19.3,6,231.5,kuning
2015-06-27,15.5,5,254.8,kuning
2015-06-28,19.5,4,258.5,kuning
2015-06-29,28.9,5,273.4,kuning
2015-06-30,32.0,5,268.6,kuning
2015-07-01,44.0,5,275.7,kuning
2015-07-02,54.0,5,285.6,kuning
2015-07-03,41.5,5,282.8,kuning
2015-07-04,47.5,5,288.2,kuning
2015-07-05,47.1,5,304.2,hijau
2015-07-06,35.1,5,319.9,kuning
2015-07-07,36.8,5,314.4,kuning
2015-07-08,41.3,6,324.4,hijau
2015-07-09,28.4,6,320.5,kuning
2015-07-10,41.3,6,330.4,hijau
2015-07-11,65.1,6,355.1,hijau
2015-07-12,67.3,6,348.5,hijau
2015-07-13,64.2,6,349.3,hijau
2015-07-14,67.1,6,374.2,hijau
2015-07-15,46.1,6,359.5,hijau
2015-07-16,33.6,6,349.2,kuning
2015-07-17,26.1,6,348.5,kuning
2015-07-18,22.4,6,349.8,kuning
2015-07-19,38.8,7,372.7,hijau
2015-07-20,39.5,7,374.5,hijau
2015-07-21,34.5,7,371.4,kuning
2015-07-22,55.2,7,380.3,hijau
2015-07-23,69.6,7,392.2,hijau
2015-07-24,62.7,7,383.6,hijau
2015-07-25,62.5,7,390.1,hijau
2015-07-26,63.5,7,395.8,hijau
2015-07-27,46.3,7,396.0,hijau
2015-07-28,43.8,6,393.9,hijau
2015-07-29,43.6,5,399.3,hijau
2015-07-30,67.6,4,407.2,hijau
2015-07-31,88.1,3,401.9,hijau
2015-08-01,82.7,3,418.6,hijau
2015-08-02,83.1,3,419.8,hijau
2015-08-03,79.9,3,417.3,hijau
2015-08-04,73.4,3,398.0,hijau
2015-08-05,70.3,3,378.7,hijau
2015-08-06,71.0,3,380.8,hijau
2015-08-07,66.2,4,382.1,hijau
2015-08-08,82.0,5,407.2,hijau
2015-08-09,70.3,5,388.0,hijau
2015-08-10,59.2,5,371.8,hijau
2015-08-11,67.3,5,379.0,hijau
2015-08-12,64.7,5,397.9,hijau
2015-08-13,65.6,5,390.3,hijau
2015-08-14,61.2,5,382.8,hijau
2015-08-15,55.8,5,384.9,hijau
2015-08-16,57.9,5,393.1,hijau
2015-08-17,64.8,5,401.0,hijau
2015-08-18,49.7,5,385.5,hijau
2015-08-19,55.1,4,391.4,hijau
2015-08-20,58.9,3,412.6,hijau
2015-08-21,71.0,4,400.1,hijau
2015-08-22,71.3,4,393.1,hijau
2015-08-23,78.4,4,414.4,hijau
2015-08-24,79.7,4,426.9,hijau
2015-08-25,69.5,4,438.9,hijau
2015-08-26,68.8,4,438.8,hijau
2015-08-27,69.8,4,435.5,hijau
2015-08-28,61.6,4,437.6,hijau
2015-08-29,58.4,4,429.5,hijau
2015-08-30,65.0,4,451.3,hijau
2015-08-31,44.9,4,444.2,hijau
2015-09-01,45.4,4,446.2,hijau
2015-09-02,69.7,3,454.8,hijau
2015-09-03,63.3,3,462.5,hijau
2015-09-04,63.3,3,473.7,hijau
2015-09-05,69.2,3,471.2,hijau
2015-09-06,81.9,3,466.8,hijau
2015-09-07,65.2,3,443.3,hijau
2015-09-08,65.1,3,451.5,hijau
2015-09-09,72.4,3,464.6,hijau
2015-09-10,81.3,3,461.2,hijau
2015-09-11,67.8,3,455.1,hijau
2015-09-12,60.8,3,448.5,hijau
2015-09-13,69.8,3,463.9,hijau
2015-09-14,83.4,3,465.5,hijau
2015-09-15,65.0,3,458.1,hijau
2015-09-16,56.9,2,451.5,hijau
2015-09-17,78.6,2,452.2,hijau
2015-09-18,90.6,2,458.4,hijau
2015-09-19,85.2,2,446.7,hijau
2015-09-20,109.6,1,452.1,hijau
2015-09-21,113.7,2,469.5,hijau
2015-09-22,101.6,3,447.9,hijau
2015-09-23,82.3,4,433.9,hijau
2015-09-24,81.9,4,419.9,hijau
2015-09-25,74.2,4,405.7,hijau
2015-09-26,80.4,4,415.0,hijau
2015-09-27,78.9,4,402.7,hijau
2015-09-28,91.4,4,399.3,hijau
2015-09-29,87.4,4,383.7,hijau
2015-09-30,71.9,4,379.6,hijau
2015-10-01,66.0,4,372.7,hijau
2015-10-02,58.2,4,363.8,hijau
2015-10-03,52.3,4,361.2,hijau
2015-10-04,54.2,4,356.7,hijau
2015-10-05,59.1,3,366.9,hijau
2015-10-06,70.3,2,384.8,hijau
2015-10-07,70.4,2,389.2,hijau
2015-10-08,77.6,2,398.9,hijau
2015-10-09,73.3,2,396.7,hijau
2015-10-10,78.3,2,404.1,hijau
2015-10-11,64.2,2,394.5,hijau
2015-10-12,64.5,2,396.4,hijau
2015-10-13,64.2,2,402.1,hijau
2015-10-14,64.5,3,413.5,hijau
2015-10-15,58.9,3,406.9,hijau
2015-10-16,74.9,3,429.1,hijau
2015-10-17,74.3,3,431.9,hijau
2015-10-18,66.1,3,433.1,hijau
2015-10-19,58.5,3,432.5,hijau
2015-10-20,63.2,3,436.3,hijau
2015-10-21,59.2,3,435.5,hijau
2015-10-22,56.4,3,434.6,hijau
2015-10-23,47.7,3,439.2,hijau
2015-10-24,45.7,3,457.7,hijau
2015-10-25,48.1,3,466.3,hijau
2015-10-26,38.1,3,464.0,hijau
2015-10-27,39.9,2,467.6,hijau
2015-10-28,53.3,2,475.0,hijau
2015-10-29,60.5,2,485.7,hijau
2015-10-30,59.2,2,486.5,hijau
2015-10-31,78.1,2,501.6,hijau
2015-11-01,83.7,2,520.8,hijau
2015-11-02,90.0,2,520.1,hijau
2015-11-03,94.1,2,517.1,hijau
2015-11-04,96.4,2,516.9,hijau
2015-11-05,79.9,2,512.0,hijau
2015-11-06,77.6,2,504.7,hijau
2015-11-07,80.8,2,499.7,hijau
2015-11-08,90.2,2,497.4,hijau
2015-11-09,81.0,2,499.5,hijau
2015-11-10,98.7,1,503.4,hijau
2015-11-11,100.1,1,514.9,hijau
2015-11-12,95.3,1,503.9,hijau
2015-11-13,83.6,1,499.0,hijau
2015-11-14,88.3,1,517.4,hijau
2015-11-15,81.4,1,512.5,hijau
2015-11-16,77.0,1,509.9,hijau
2015-11-17,72.2,1,508.1,hijau
2015-11-18,83.7,2,509.7,hijau
2015-11-19,93.2,2,514.2,hijau
2015-11-20,87.6,2,511.3,hijau
2015-11-21,89.4,2,525.3,hijau
2015-11-22,83.4,2,518.9,hijau
2015-11-23,73.6,2,497.1,hijau
2015-11-24,68.4,2,490.4,hijau
2015-11-25,75.8,2,487.0,hijau
2015-11-26,93.1,2,482.8,hijau
2015-11-27,98.5,2,485.4,hijau
2015-11-28,91.9,2,476.9,hijau
2015-11-29,89.6,2,466.0,hijau
2015-11-30,88.5,2,456.5,hijau
2015-12-01,67.6,2,438.0,hijau
2015-12-02,69.6,1,434.7,hijau
2015-12-03,74.4,1,419.8,hijau
2015-12-04,79.0,1,415.6,hijau
2015-12-05,71.3,1,394.5,hijau
2015-12-06,87.7,1,390.0,hijau
2015-12-07,85.0,1,382.8,hijau
2015-12-08,91.8,2,373.0,hijau
2015-12-09,98.9,2,365.9,hijau
2015-12-10,107.9,2,370.4,hijau
2015-12-11,95.1,2,353.4,hijau
2015-12-12,99.4,2,354.8,hijau
2015-12-13,94.3,2,350.9,hijau
2015-12-14,85.1,2,345.4,hijau
2015-12-15,80.2,3,339.2,hijau
2015-12-16,92.4,4,333.1,hijau
2015-12-17,83.0,5,335.0,hijau
2015-12-18,71.1,6,338.5,hijau
2015-12-19,69.4,7,334.9,hijau
2015-12-20,63.4,8,330.8,hijau
2015-12-21,46.9,9,322.5,hijau
2015-12-22,49.9,10,336.7,hijau
2015-12-23,53.4,11,328.4,kuning
2015-12-24,44.0,12,318.7,kuning
2015-12-25,45.3,12,312.5,kuning
2015-12-26,48.3,12,316.4,kuning
2015-12-27,47.8,12,303.1,kuning
2015-12-28,34.8,11,284.9,kuning
2015-12-29,39.2,10,271.5,kuning
2015-12-30,26.5,9,258.4,kuning
2015-12-31,19.6,8,280.8,kuning
2016-01-01,17.8,7,289.1,kuning
2016-01-02,27.6,6,308.7,kuning
2016-01-03,29.3,5,316.6,kuning
2016-01-04,47.2,4,323.1,hijau
2016-01-05,51.2,3,327.7,hijau
2016-01-06,57.0,2,329.2,hijau
2016-01-07,69.7,1,322.3,hijau
2016-01-08,78.4,2,326.4,hijau
2016-01-09,76.7,3,352.1,hijau
2016-01-10,74.8,4,375.2,hijau
2016-01-11,79.6,5,367.3,hijau
2016-01-12,81.9,6,355.0,hijau
2016-01-13,74.6,7,352.6,hijau
2016-01-14,71.7,8,363.0,hijau
2016-01-15,81.7,8,359.5,hijau
2016-01-16,84.7,8,338.5,hijau
2016-01-17,61.0,8,317.9,hijau
2016-01-18,53.2,8,300.8,hijau
2016-01-19,45.0,8,285.0,kuning
2016-01-20,40.9,8,258.1,kuning
2016-01-21,16.3,8,229.1,kuning
2016-01-22,10.0,7,235.8,kuning
2016-01-23,-3.2,6,247.8,kuning
2016-01-24,-8.8,5,249.1,kuning
2016-01-25,12.6,4,239.0,kuning
2016-01-26,33.8,3,242.6,kuning
2016-01-27,58.6,2,254.2,kuning
2016-01-28,84.3,3,258.9,kuning
2016-01-29,91.2,3,249.4,kuning
2016-01-30,66.5,3,216.9,kuning
2016-01-31,57.8,3,203.9,kuning
2016-02-01,41.1,3,171.4,kuning
2016-02-02,39.1,4,161.8,kuning
2016-02-03,76.2,5,167.7,kuning
2016-02-04,98.7,6,162.4,kuning
2016-02-05,95.2,7,151.9,kuning
2016-02-06,102.4,8,157.9,kuning
2016-02-07,104.6,8,168.0,kuning
2016-02-08,87.6,8,126.7,kuning
2016-02-09,59.1,8,119.7,kuning
2016-02-10,50.8,8,127.3,kuning
2016-02-11,44.8,8,133.1,kuning
2016-02-12,22.9,8,133.2,kuning
2016-02-13,-6.3,8,129.7,kuning
2016-02-14,-19.7,7,139.4,kuning
2016-02-15,-24.7,6,162.4,kuning
2016-02-16,-21.1,7,189.0,kuning
2016-02-17,0.1,8,200.5,kuning
2016-02-18,9.1,8,207.7,kuning
2016-02-19,21.7,8,239.8,kuning
2016-02-20,29.7,8,263.6,kuning
2016-02-21,28.4,8,280.7,kuning
2016-02-22,7.9,8,281.2,kuning
2016-02-23,-8.5,8,305.5,kuning
